P1,P2,P3,Fx,Fy,Fz,thetaX,thetaY,d,X,Y,Z
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.10982102,0.021608893,0.004055671,0.004720235,0.029226695,0.175173655
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.11075773,0.021210529,0.004041486,0.004661478,0.029558234,0.17504808
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.11156889,0.020907851,0.004030661,0.004619622,0.029843913,0.174943136
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.11227431,0.020677712,0.004022484,0.004590274,0.03009117,0.174855154
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.11289013,0.02050249,0.004016374,0.004570113,0.030306048,0.174781129
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.113429606,0.020368699,0.004011869,0.004556639,0.030493491,0.174718601
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.113903634,0.020266125,0.004008596,0.004547972,0.030657569,0.174665562
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.114321336,0.020186972,0.004006262,0.004542708,0.030801652,0.174620371
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.114690356,0.020125305,0.004004637,0.004539804,0.030928548,0.174581689
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.11501711,0.02007669,0.00400354,0.004538489,0.031040612,0.174548421
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.11530707,0.020037735,0.004002831,0.004538201,0.031139823,0.174519671
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.11556485,0.02000594,0.004002401,0.004538533,0.031227858,0.174494706
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.11579447,0.01997939,0.00400217,0.004539196,0.031306144,0.174472926
21095.30515,-15600.93228,-7287.076463,12.42424242,26.66666667,24.84848485,-0.11599932,0.019956702,0.004002074,0.004539989,0.031375898,0.174453836
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.116182365,0.019936835,0.004002068,0.004540776,0.031438164,0.174437028
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.1089834,0.014517133,0.004203689,0.0031271,0.028891986,0.175910438
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.100569144,0.008261099,0.004361089,0.001703644,0.026206047,0.177171382
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.09247304,0.002481618,0.00449016,0.000476087,0.023755644,0.178177741
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.085033044,-0.002629374,0.004580046,-0.00054505,0.021602761,0.178973938
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.07838566,-0.007279868,0.004627707,-0.001387088,0.019737924,0.179605375
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.07222374,-0.01111745,0.00465669,-0.002081419,0.018133272,0.180108969
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.06730892,-0.014166671,0.004676999,-0.002655911,0.01675714,0.18051328
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.06327062,-0.016367104,0.004669014,-0.003133594,0.015578869,0.180840106
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.05962435,-0.017753411,0.004667663,-0.003532981,0.01457054,0.181106055
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.056468308,-0.018666804,0.004671996,-0.003868784,0.013707516,0.181323822
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.05376986,-0.019425265,0.004671958,-0.004152647,0.012968447,0.181503162
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.05146211,-0.020063013,0.004668136,-0.004393792,0.012335027,0.18165163
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.049478386,-0.020603787,0.004662902,-0.004599556,0.01179166,0.181775118
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.047757525,-0.020962447,0.004653795,-0.004775806,0.011325105,0.181878259
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.046280175,-0.021255203,0.004645299,-0.004927272,0.010924129,0.181964726
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.044995457,-0.021477465,0.004637435,-0.005057799,0.010579211,0.182037452
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.04390288,-0.021631438,0.004633401,-0.005170535,0.01028227,0.182098798
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.042999472,-0.021758664,0.004628609,-0.005268085,0.010026444,0.182150677
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.04228691,-0.021859981,0.00462257,-0.005352617,0.009805891,0.182194646
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.041684695,-0.021960337,0.004617334,-0.005425951,0.009615637,0.182231986
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.04116461,-0.022047587,0.004612648,-0.005489625,0.009451433,0.18226375
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.04071472,-0.022125248,0.004608306,-0.005544947,0.009309649,0.182290812
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.040315945,-0.022218447,0.004601917,-0.005593033,0.009187176,0.182313898
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.03995769,-0.022296067,0.004596215,-0.005634843,0.009081348,0.182333616
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.039647963,-0.022363704,0.004591214,-0.005671201,0.008989878,0.182350473
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.03938014,-0.022422642,0.004586832,-0.00570282,0.008910798,0.182364898
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.039148502,-0.02247401,0.004582997,-0.005730318,0.008842418,0.182377251
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.038948126,-0.022518754,0.004579641,-0.00575423,0.008783278,0.182387837
9846.36137,2410.385416,15656.92319,2.121212121,24.54545455,9.696969696,-0.038770206,-0.02255245,0.00457698,-0.005775021,0.008732125,0.182396915
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.038616043,-0.022581555,0.004574666,-0.005793096,0.008687874,0.182404703
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.041162692,-0.016991235,0.004543122,-0.003860362,0.009301194,0.182156677
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.043715533,-0.009553219,0.004548113,-0.001939546,0.009936074,0.181914319
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.04551169,-0.001465946,0.004573952,-0.000282552,0.010498683,0.181682636
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.04703477,0.005533272,0.004592126,0.001100536,0.010978689,0.181467758
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.04829287,0.01155579,0.00460485,0.002244072,0.011383385,0.18127349
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.0493585,0.016516114,0.004610892,0.003186691,0.011723091,0.181101154
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.05050007,0.02065298,0.004613461,0.003962974,0.012007703,0.180950399
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.051703595,0.024128137,0.00461515,0.004602209,0.012245941,0.1808199
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.052702308,0.026984688,0.004617991,0.005128747,0.012445281,0.180707834
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.053515587,0.02931931,0.004620698,0.005562685,0.012612055,0.180612187
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.054195065,0.03124616,0.004622385,0.005920546,0.012751594,0.180530944
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.054707143,0.032844048,0.00462394,0.006215887,0.012868369,0.180462194
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.05513577,0.034164608,0.004624969,0.006459826,0.012966122,0.180404189
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.055494655,0.035256788,0.004625646,0.006661478,0.013047982,0.180355364
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.05579525,0.036160775,0.004626091,0.006828313,0.013116559,0.180314343
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.05604711,0.036909573,0.004626386,0.006966459,0.013174032,0.180279931
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.056248426,0.03750086,0.004626365,0.007080946,0.01322222,0.180251096
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.056410767,0.03797169,0.004626174,0.007175905,0.013262642,0.180226958
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.056544617,0.038364228,0.004625999,0.007254731,0.013296562,0.180206768
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.056650456,0.03869494,0.004625845,0.007320216,0.01332504,0.180189889
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.05673943,0.03896988,0.004625717,0.007374661,0.013348959,0.180175785
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.05681426,0.039198626,0.004625614,0.007419962,0.013369058,0.180164006
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.056877226,0.039389063,0.004625535,0.007457682,0.013385952,0.180154169
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.05693021,0.03954772,0.004625476,0.007489112,0.013400159,0.180145957
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.056974832,0.03967999,0.004625435,0.007515319,0.013412111,0.180139103
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.057012416,0.039790332,0.004625407,0.007537185,0.01342217,0.180133383
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.05704409,0.039882433,0.004625392,0.007555442,0.013430638,0.180128609
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.057070784,0.039959367,0.004625386,0.007570695,0.013437769,0.180124626
11472.53057,4957.020301,1925.070694,11.81818182,21.51515152,21.21212121,-0.057093292,0.04002366,0.004625387,0.007583445,0.013443777,0.180121302
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.05711228,0.040077418,0.004625393,0.00759411,0.01344884,0.180118528
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.055097856,0.048795648,0.004968479,0.009384108,0.013061378,0.181052766
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.052807517,0.057950787,0.00527664,0.011217516,0.012653553,0.181842107
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.050695077,0.06540342,0.005564235,0.012848174,0.012286093,0.182497467
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.048319016,0.07129652,0.005844737,0.014260025,0.011963103,0.183045666
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.0462495,0.07659045,0.006107693,0.015479301,0.011678459,0.183507313
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.044507973,0.08104896,0.006332485,0.016535737,0.011425591,0.183898067
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.042955004,0.08498323,0.006532415,0.017455097,0.011199254,0.184230085
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.041568927,0.088456,0.006707802,0.018258523,0.010995505,0.184513001
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.04033189,0.09143565,0.006864874,0.01896321,0.010811381,0.184754586
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.039228786,0.09405937,0.007001405,0.019583207,0.010644606,0.184961201
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.038229935,0.09640518,0.007120949,0.020130088,0.010493368,0.185138106
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.037294835,0.09855968,0.007228037,0.020613479,0.010356173,0.185289697
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.03643444,0.1004702,0.007323583,0.021041464,0.010231749,0.18541967
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.035629336,0.10219369,0.007407419,0.021420892,0.010118981,0.185531151
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.034924425,0.10372253,0.007481891,0.021757619,0.010016869,0.185626795
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.03433444,0.10504679,0.007548273,0.022056682,0.009924503,0.185708863
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.033808123,0.106224075,0.00760636,0.022322448,0.00984105,0.185779286
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.03333884,0.1072709,0.007657221,0.022558722,0.009765737,0.185839717
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.03295108,0.1081339,0.007702609,0.022768833,0.009697852,0.185891571
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.03260555,0.108901575,0.007742394,0.022955711,0.009636731,0.185936062
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.032297764,0.10958452,0.00777728,0.023121936,0.009581763,0.185974231
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.03202374,0.11019208,0.00780788,0.02326979,0.00953238,0.186006971
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.03177987,0.11073255,0.007834725,0.023401298,0.00948806,0.186035051
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.031579856,0.11119976,0.007856975,0.023518252,0.009448322,0.18605913
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.03140451,0.11161326,0.007876296,0.02362225,0.009412725,0.186079774
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.03124846,0.111981116,0.007893255,0.023714711,0.009380865,0.18609747
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.031109639,0.11230828,0.007908145,0.023796898,0.009352371,0.186112635
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.0309862,0.1125992,0.007921219,0.023869938,0.009326907,0.18612563
18358.44574,22487.70542,9253.797348,29.39393939,22.42424243,5.454545454,-0.0308765,0.11285782,0.007932699,0.023934833,0.009304167,0.186136761
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.03077904,0.11308767,0.007942781,0.023992479,0.009283872,0.186146295
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.0412021,0.09650058,0.007677813,0.020435283,0.011671262,0.186432584
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.05237848,0.078578435,0.007506344,0.01695895,0.014141568,0.186612507
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.061011832,0.06373319,0.007361978,0.014037389,0.016376979,0.186672919
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.06777083,0.052619513,0.007291907,0.011679757,0.018340389,0.186659617
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.07381556,0.04433825,0.007329563,0.009801964,0.020056403,0.186610476
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.07914864,0.037161056,0.007380472,0.00831123,0.021560497,0.186549056
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.08375636,0.03133551,0.00742646,0.007126626,0.022885975,0.186488152
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.08784773,0.026639892,0.007469706,0.006182543,0.024061106,0.186433762
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.09149645,0.022834692,0.007511276,0.005427353,0.025109107,0.18638795
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.09468937,0.019719236,0.007549579,0.004820936,0.026048856,0.186350674
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.09755639,0.017038453,0.007585878,0.004332229,0.026895689,0.186320892
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.100136116,0.014752751,0.007627957,0.003937158,0.027662114,0.186297188
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.10247672,0.012847138,0.00766872,0.003616986,0.028358394,0.186278112
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.10461003,0.011262039,0.007706831,0.003357051,0.028993019,0.186262354
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.10655817,0.009956279,0.007743071,0.003145805,0.029573064,0.186248808
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.10831055,0.008900131,0.007777695,0.002974091,0.030104481,0.186236593
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.109823436,0.0080939,0.007811411,0.0028346,0.030592322,0.186225035
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.11117849,0.00749909,0.007841527,0.002721461,0.031040909,0.186213647
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.112417065,0.007036277,0.007868676,0.002629933,0.031453973,0.186202091
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.113566086,0.006654429,0.007893303,0.002556163,0.031834765,0.186190158
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.11463275,0.006340102,0.007915576,0.002497006,0.032186132,0.186177731
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.11562199,0.00608334,0.007935795,0.002449885,0.032510592,0.186164769
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.11653065,0.005881661,0.00795487,0.002412678,0.032810386,0.186151283
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.11737542,0.005718603,0.007972005,0.002383637,0.033087518,0.18613732
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.118160896,0.005587821,0.007987368,0.002361311,0.033343791,0.186122955
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.11889124,0.005483997,0.008001117,0.002344501,0.033580838,0.186108275
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.119570285,0.005402633,0.008013402,0.002332208,0.03380014,0.186093374
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.12020154,0.005339979,0.008024359,0.002323602,0.03400305,0.186078348
34228.67188,-6171.848652,19057.86613,29.6969697,15.45454546,2.121212121,-0.12078832,0.005292845,0.00803412,0.002317991,0.034190803,0.186063291
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.121333614,0.005258561,0.008042801,0.002314802,0.034364534,0.186048291
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.12390888,0.00902547,0.007932354,0.003144057,0.034882822,0.185588715
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.12637158,0.012589249,0.007827995,0.003928604,0.035381225,0.185152386
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.12843189,0.015558283,0.007741487,0.004601248,0.035791571,0.184761231
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13011107,0.018046081,0.007671197,0.005167605,0.036117421,0.184415982
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13148826,0.020381445,0.00761232,0.005643289,0.03637365,0.184113539
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13261057,0.022360656,0.007559071,0.006043383,0.036574234,0.183849856
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13355003,0.024010794,0.007509063,0.006380688,0.036730472,0.183620775
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13435729,0.02538321,0.007462786,0.00666576,0.036851249,0.183422312
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13505453,0.026546529,0.007422568,0.006907249,0.036943564,0.183250778
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13562141,0.027538251,0.007387064,0.007112256,0.037012972,0.183102819
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13606586,0.028381761,0.007356375,0.007286625,0.037063923,0.182975421
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13639255,0.029096216,0.007330586,0.007435189,0.03710001,0.182865903
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13665168,0.029707912,0.007307914,0.007561956,0.037124154,0.182771895
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13685498,0.03023221,0.007288009,0.007670265,0.037138738,0.182691314
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13701323,0.030681515,0.007270464,0.00776291,0.037145717,0.182622333
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.137136,0.031065991,0.007254862,0.007842233,0.037146693,0.182563361
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13722704,0.031396464,0.007241217,0.007910207,0.037142982,0.182513011
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13729219,0.031680707,0.00722929,0.007968496,0.037135666,0.182470078
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13733624,0.03192533,0.007218868,0.008018508,0.03712563,0.182433519
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13736326,0.032135952,0.007209763,0.008061439,0.037113599,0.182402432
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13737658,0.032317355,0.007201808,0.008098304,0.037100163,0.182376036
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13737905,0.032473654,0.007194861,0.008129968,0.0370858,0.182353658
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13737299,0.032608356,0.007188793,0.008157171,0.037070895,0.182334718
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13736033,0.032724448,0.007183492,0.008180542,0.037055758,0.182318717
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13734269,0.032824535,0.007178861,0.008200621,0.037040632,0.182305225
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13732132,0.032910824,0.007174815,0.008217871,0.037025707,0.182293872
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13729733,0.032985207,0.007171279,0.008232687,0.037011131,0.182284342
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13727161,0.033049338,0.00716819,0.008245412,0.036997014,0.182276363
30611.57281,1407.519691,6863.570902,17.57575758,27.57575758,9.999999999,-0.13724484,0.0331046,0.007165488,0.008256336,0.036983437,0.182269703
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.13721761,0.033152245,0.007163126,0.008265712,0.036970456,0.18226416
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.12825145,0.036019444,0.007303882,0.008949462,0.034452108,0.183335967
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.118319415,0.03994038,0.007429143,0.009680346,0.031819384,0.18428975
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.10896442,0.043949157,0.007529067,0.010395967,0.029434455,0.185070565
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.1008016,0.047322687,0.00760115,0.011079358,0.02733617,0.185702566
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.09361193,0.05054546,0.007650077,0.01172312,0.025499257,0.186215037
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.08737279,0.053564906,0.007684241,0.012323797,0.02388935,0.186632542
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.08182699,0.056318726,0.007707311,0.01288024,0.022474792,0.186974411
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.07676161,0.058997087,0.007772697,0.013392823,0.021228577,0.187255696
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.0724621,0.061320018,0.007842359,0.013862913,0.020128054,0.187488148
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.06863916,0.06346685,0.007904772,0.014292501,0.019154235,0.187681004
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.06522811,0.0654469,0.00796146,0.014683939,0.01829112,0.187841579
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.06212342,0.06733066,0.008012635,0.01503976,0.017525127,0.187975703
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.059281465,0.069125175,0.008059571,0.01536255,0.016844643,0.188088059
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.05679865,0.070697956,0.008099982,0.015654866,0.016239663,0.188182426
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.054618906,0.07208875,0.008134736,0.015919183,0.015701513,0.188261874
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.052687652,0.07334226,0.008164441,0.016157862,0.015222626,0.188328909
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.05097554,0.07447092,0.008189882,0.01637313,0.01479637,0.188385585
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.049457025,0.07548622,0.008211712,0.016567068,0.014416908,0.18843359
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.048112914,0.07639507,0.008230293,0.016741615,0.014079084,0.188474322
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.046980076,0.077140965,0.008242787,0.016898561,0.013778333,0.188508937
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.04597426,0.07781139,0.008253485,0.017039558,0.013510603,0.188538397
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.045081165,0.07841345,0.008262659,0.017166123,0.013272295,0.188563505
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.04428271,0.078964695,0.008272187,0.017279644,0.013060202,0.188584931
24038.19855,22336.36785,9218.895805,8.787878787,11.21212121,17.87878788,-0.04350338,0.079471946,0.008281997,0.017381391,0.012871471,0.188603237
