stretch,stress
2.385333333,1212.535223
2.386666667,1212.535223
2.388,1212.535223
2.39,1212.535223
2.390666667,1212.535223
2.391333333,1221.074204
2.393333333,1221.074204
2.394,1221.074204
2.396,1221.074204
2.396666667,1221.074204
2.397333333,1221.074204
2.399333333,1221.074204
2.400666667,1221.074204
2.402,1221.074204
2.402666667,1221.074204
2.404,1221.074204
2.405333333,1221.074204
2.406666667,1229.613184
2.408,1229.613184
2.408666667,1229.613184
2.41,1229.613184
2.411333333,1229.613184
2.412666667,1229.613184
2.413333333,1229.613184
2.415333333,1229.613184
2.416,1229.613184
2.416666667,1229.613184
2.418,1229.613184
2.419333333,1238.152165
2.420666667,1238.152165
2.422,1238.152165
2.422666667,1238.152165
2.424666667,1238.152165
2.425333333,1238.152165
2.426,1238.152165
2.428,1238.152165
2.428666667,1238.152165
2.430666667,1238.152165
2.431333333,1238.152165
2.432,1238.152165
2.434,1246.691145
2.434666667,1246.691145
2.436666667,1246.691145
2.437333333,1246.691145
2.438666667,1246.691145
2.44,1246.691145
2.441333333,1246.691145
2.442666667,1246.691145
2.443333333,1246.691145
2.444666667,1255.230126
2.446,1255.230126
2.447333333,1255.230126
2.448,1255.230126
2.449333333,1255.230126
2.450666667,1255.230126
2.452666667,1255.230126
2.453333333,1255.230126
2.454,1255.230126
2.456,1255.230126
2.457333333,1255.230126
2.458666667,1255.230126
2.46,1263.769106
2.461333333,1263.769106
2.462,1263.769106
2.463333333,1263.769106
2.464666667,1263.769106
2.466,1263.769106
2.466666667,1263.769106
2.468666667,1263.769106
2.469333333,1272.308086
2.471333333,1272.308086
2.472,1272.308086
2.472666667,1272.308086
2.474666667,1272.308086
2.476,1272.308086
2.477333333,1272.308086
2.478,1272.308086
2.479333333,1272.308086
2.480666667,1272.308086
2.482,1272.308086
2.483333333,1272.308086
2.484,1280.847067
2.485333333,1280.847067
2.486666667,1280.847067
2.488,1280.847067
2.488666667,1280.847067
2.490666667,1280.847067
2.491333333,1280.847067
2.492666667,1280.847067
2.493333333,1280.847067
2.494666667,1280.847067
2.496,1289.386047
2.497333333,1289.386047
2.498,1289.386047
2.5,1289.386047
2.500666667,1289.386047
2.502666667,1289.386047
2.503333333,1289.386047
2.504,1289.386047
2.506,1289.386047
2.506666667,1289.386047
2.508666667,1289.386047
2.509333333,1297.925028
2.510666667,1297.925028
2.512,1297.925028
2.513333333,1297.925028
2.514666667,1297.925028
2.515333333,1297.925028
2.516666667,1297.925028
2.518666667,1297.925028
2.519333333,1297.925028
2.52,1297.925028
2.522,1306.464008
2.522666667,1306.464008
2.524666667,1306.464008
2.525333333,1306.464008
2.527333333,1306.464008
2.528,1306.464008
2.529333333,1306.464008
2.531333333,1306.464008
2.532,1306.464008
2.532666667,1306.464008
2.534666667,1315.002989
2.535333333,1315.002989
2.537333333,1315.002989
2.538,1315.002989
2.538666667,1315.002989
2.540666667,1315.002989
2.541333333,1315.002989
2.542,1315.002989
2.544,1315.002989
2.544666667,1315.002989
2.546666667,1323.541969
2.547333333,1323.541969
2.548,1323.541969
2.55,1323.541969
2.551333333,1323.541969
2.552666667,1323.541969
2.553333333,1323.541969
2.554666667,1323.541969
2.556,1323.541969
2.556666667,1323.541969
2.558666667,1332.08095
2.559333333,1332.08095
2.560666667,1332.08095
2.562,1332.08095
2.563333333,1332.08095
2.564,1332.08095
2.566,1332.08095
2.566666667,1332.08095
2.568,1332.08095
2.569333333,1332.08095
2.571333333,1332.08095
2.572,1332.08095
2.573333333,1340.61993
2.574666667,1340.61993
2.575333333,1340.61993
2.576,1340.61993
2.578,1340.61993
2.579333333,1340.61993
2.580666667,1340.61993
2.581333333,1340.61993
2.582666667,1340.61993
2.584,1349.15891
2.584666667,1349.15891
2.586,1349.15891
2.587333333,1349.15891
2.588666667,1349.15891
2.59,1349.15891
2.590666667,1349.15891
2.592,1349.15891
2.594,1349.15891
2.594666667,1349.15891
2.595333333,1349.15891
2.597333333,1349.15891
2.598,1357.697891
2.6,1357.697891
2.600666667,1357.697891
2.601333333,1357.697891
2.603333333,1357.697891
2.604666667,1357.697891
2.606,1357.697891
2.606666667,1357.697891
2.608,1357.697891
2.609333333,1357.697891
2.61,1366.236871
2.612,1366.236871
2.612666667,1366.236871
2.614,1366.236871
2.615333333,1366.236871
2.616,1366.236871
2.617333333,1366.236871
2.618666667,1366.236871
2.62,1366.236871
2.621333333,1366.236871
2.622666667,1366.236871
2.623333333,1374.775852
2.625333333,1374.775852
2.626,1374.775852
2.628,1374.775852
2.628666667,1374.775852
2.629333333,1374.775852
2.631333333,1374.775852
2.632,1374.775852
2.634,1383.314832
2.634666667,1383.314832
2.636,1383.314832
2.637333333,1383.314832
2.638,1383.314832
2.639333333,1383.314832
2.640666667,1383.314832
2.641333333,1383.314832
2.643333333,1383.314832
2.644,1383.314832
2.645333333,1383.314832
2.646666667,1383.314832
2.647333333,1391.853813
2.648666667,1391.853813
2.65,1391.853813
2.651333333,1391.853813
2.652666667,1391.853813
2.654,1391.853813
2.654666667,1391.853813
2.656666667,1391.853813
2.657333333,1391.853813
2.659333333,1400.392793
2.66,1400.392793
2.660666667,1400.392793
2.662666667,1400.392793
2.664,1400.392793
2.665333333,1400.392793
2.666,1400.392793
2.667333333,1400.392793
2.669333333,1400.392793
2.67,1400.392793
2.670666667,1400.392793
2.672666667,1408.931774
2.673333333,1408.931774
2.675333333,1408.931774
2.676,1408.931774
2.678,1408.931774
2.678666667,1408.931774
2.68,1408.931774
2.681333333,1408.931774
2.682666667,1408.931774
2.684,1417.470754
2.685333333,1417.470754
2.686,1417.470754
2.688,1417.470754
2.688666667,1417.470754
2.689333333,1417.470754
2.691333333,1417.470754
2.692666667,1417.470754
2.694,1417.470754
2.694666667,1417.470754
2.695333333,1417.470754
2.697333333,1417.470754
2.698,1426.009734
2.698666667,1426.009734
2.700666667,1426.009734
2.701333333,1426.009734
2.703333333,1426.009734
2.704,1426.009734
2.704666667,1426.009734
2.706666667,1426.009734
2.707333333,1426.009734
2.708,1426.009734
2.71,1434.548715
2.710666667,1434.548715
2.712666667,1434.548715
2.713333333,1434.548715
2.714,1434.548715
2.716,1434.548715
2.716666667,1434.548715
2.717333333,1434.548715
2.719333333,1434.548715
2.72,1434.548715
2.722,1434.548715
2.722666667,1434.548715
2.723333333,1443.087695
2.725333333,1443.087695
2.726,1443.087695
2.726666667,1443.087695
2.728666667,1443.087695
2.73,1443.087695
2.731333333,1443.087695
2.732,1443.087695
2.733333333,1443.087695
2.734666667,1451.626676
2.736,1451.626676
2.737333333,1451.626676
2.738,1451.626676
2.739333333,1451.626676
2.740666667,1451.626676
2.742,1451.626676
2.742666667,1451.626676
2.744666667,1451.626676
2.745333333,1451.626676
2.747333333,1451.626676
2.748,1451.626676
2.748666667,1460.165656
2.750666667,1460.165656
2.751333333,1460.165656
2.753333333,1460.165656
2.754,1460.165656
2.755333333,1460.165656
2.756666667,1460.165656
2.758,1460.165656
2.759333333,1468.704637
2.76,1468.704637
2.761333333,1468.704637
2.762666667,1468.704637
2.763333333,1468.704637
2.764666667,1468.704637
2.766,1468.704637
2.766666667,1468.704637
2.768666667,1468.704637
2.769333333,1468.704637
2.770666667,1468.704637
2.772666667,1468.704637
2.773333333,1477.243617
2.774,1477.243617
2.776,1477.243617
2.776666667,1477.243617
2.777333333,1477.243617
2.778666667,1477.243617
2.78,1477.243617
2.782,1477.243617
2.782666667,1485.782598
2.783333333,1485.782598
2.785333333,1485.782598
2.786,1485.782598
2.788,1485.782598
2.788666667,1485.782598
2.789333333,1485.782598
2.791333333,1485.782598
2.792666667,1485.782598
2.794,1485.782598
2.794666667,1485.782598
2.796,1485.782598
2.797333333,1494.321578
2.798666667,1494.321578
2.8,1494.321578
2.801333333,1494.321578
2.802,1494.321578
2.804,1494.321578
2.805333333,1494.321578
2.806666667,1494.321578
2.808,1502.860558
2.808666667,1502.860558
2.810666667,1502.860558
2.811333333,1502.860558
2.813333333,1502.860558
2.814,1502.860558
2.816,1502.860558
2.816666667,1502.860558
2.818,1502.860558
2.819333333,1502.860558
2.820666667,1502.860558
2.822,1511.399539
2.822666667,1511.399539
2.824,1511.399539
2.825333333,1511.399539
2.826666667,1511.399539
2.827333333,1511.399539
2.828666667,1511.399539
2.83,1511.399539
2.831333333,1519.938519
2.832,1519.938519
2.833333333,1519.938519
2.834666667,1519.938519
2.835333333,1519.938519
2.836666667,1519.938519
2.838666667,1519.938519
2.839333333,1519.938519
2.84,1519.938519
2.841333333,1519.938519
2.842666667,1519.938519
2.844666667,1519.938519
2.845333333,1519.938519
2.846,1528.4775
2.848,1528.4775
2.848666667,1528.4775
2.850666667,1528.4775
2.851333333,1528.4775
2.852,1528.4775
2.854,1528.4775
2.854666667,1528.4775
2.856666667,1528.4775
2.857333333,1537.01648
2.858,1537.01648
2.86,1537.01648
2.860666667,1537.01648
2.862,1537.01648
2.863333333,1537.01648
2.864666667,1537.01648
2.866,1537.01648
2.866666667,1545.555461
2.868,1545.555461
2.87,1545.555461
2.870666667,1545.555461
2.872666667,1545.555461
2.873333333,1545.555461
2.874,1545.555461
2.876,1545.555461
2.876666667,1545.555461
2.878666667,1545.555461
2.879333333,1545.555461
2.880666667,1554.094441
2.882,1554.094441
2.882666667,1554.094441
2.883333333,1554.094441
2.885333333,1554.094441
2.886,1554.094441
2.888,1554.094441
2.888666667,1554.094441
2.89,1554.094441
2.891333333,1562.633422
2.892,1562.633422
2.893333333,1562.633422
2.894666667,1562.633422
2.896,1562.633422
2.897333333,1562.633422
2.898,1562.633422
2.899333333,1562.633422
2.900666667,1562.633422
2.901333333,1562.633422
2.902666667,1562.633422
2.904,1571.172402
2.905333333,1571.172402
2.906666667,1571.172402
2.907333333,1571.172402
2.908666667,1571.172402
2.91,1571.172402
2.910666667,1571.172402
2.912,1571.172402
2.913333333,1571.172402
2.914666667,1579.711382
2.916,1579.711382
2.916666667,1579.711382
2.918,1579.711382
2.919333333,1579.711382
2.920666667,1579.711382
2.921333333,1579.711382
2.923333333,1579.711382
2.924,1579.711382
2.926,1579.711382
2.926666667,1588.250363
2.928666667,1588.250363
2.929333333,1588.250363
2.930666667,1588.250363
2.932,1588.250363
2.933333333,1588.250363
2.934,1588.250363
2.936,1588.250363
2.936666667,1588.250363
2.938666667,1596.789343
2.939333333,1596.789343
2.941333333,1596.789343
2.942,1596.789343
2.943333333,1596.789343
2.945333333,1596.789343
2.946,1596.789343
2.946666667,1596.789343
2.948666667,1596.789343
2.949333333,1596.789343
2.951333333,1605.328324
2.952,1605.328324
2.954,1605.328324
2.954666667,1605.328324
2.956,1605.328324
2.957333333,1605.328324
2.958666667,1605.328324
2.960666667,1605.328324
2.961333333,1605.328324
2.962,1613.867304
2.964,1613.867304
2.964666667,1613.867304
2.966666667,1613.867304
2.967333333,1613.867304
2.968,1613.867304
2.97,1613.867304
2.970666667,1613.867304
2.972666667,1613.867304
2.973333333,1613.867304
2.974666667,1613.867304
2.976,1622.406285
2.976666667,1622.406285
2.978,1622.406285
2.979333333,1622.406285
2.98,1622.406285
2.982,1622.406285
2.982666667,1622.406285
2.984,1622.406285
2.985333333,1622.406285
2.986666667,1630.945265
2.987333333,1630.945265
2.989333333,1630.945265
2.99,1630.945265
2.992,1630.945265
2.993333333,1630.945265
2.994666667,1630.945265
2.995333333,1630.945265
2.996666667,1630.945265
2.998666667,1630.945265
2.999333333,1639.484246
3.000666667,1639.484246
3.002,1639.484246
3.002666667,1639.484246
3.004666667,1639.484246
3.005333333,1639.484246
3.007333333,1639.484246
3.008,1639.484246
3.009333333,1648.023226
3.010666667,1648.023226
3.011333333,1648.023226
3.013333333,1648.023226
3.014,1648.023226
3.015333333,1648.023226
3.016666667,1648.023226
3.017333333,1648.023226
3.018666667,1648.023226
3.02,1648.023226
3.020666667,1648.023226
3.022666667,1656.562206
3.023333333,1656.562206
3.024,1656.562206
3.026,1656.562206
3.026666667,1656.562206
3.028,1656.562206
3.029333333,1656.562206
3.03,1656.562206
3.031333333,1656.562206
3.032666667,1665.101187
3.033333333,1665.101187
3.035333333,1665.101187
3.036,1665.101187
3.037333333,1665.101187
3.038666667,1665.101187
3.039333333,1665.101187
3.040666667,1665.101187
3.042,1665.101187
3.042666667,1665.101187
3.043333333,1665.101187
3.045333333,1673.640167
3.046666667,1673.640167
3.048,1673.640167
3.048666667,1673.640167
3.05,1673.640167
3.052,1673.640167
3.052666667,1673.640167
3.054666667,1673.640167
3.055333333,1673.640167
3.056,1682.179148
3.058,1682.179148
3.059333333,1682.179148
3.060666667,1682.179148
3.061333333,1682.179148
3.062666667,1682.179148
3.064,1682.179148
3.064666667,1682.179148
3.066666667,1682.179148
3.067333333,1682.179148
3.068666667,1690.718128
3.07,1690.718128
3.071333333,1690.718128
3.072,1690.718128
3.074,1690.718128
3.074666667,1690.718128
3.076,1690.718128
3.077333333,1690.718128
3.078,1690.718128
3.08,1699.257109
3.080666667,1699.257109
3.081333333,1699.257109
3.083333333,1699.257109
3.084,1699.257109
3.086,1699.257109
3.086666667,1699.257109
3.088666667,1699.257109
3.089333333,1699.257109
3.090666667,1707.796089
3.092,1707.796089
3.093333333,1707.796089
3.094,1707.796089
3.095333333,1707.796089
3.096666667,1707.796089
3.098,1707.796089
3.099333333,1707.796089
3.1,1707.796089
3.102,1716.33507
3.102666667,1716.33507
3.103333333,1716.33507
3.105333333,1716.33507
3.106,1716.33507
3.108,1716.33507
3.109333333,1716.33507
3.110666667,1716.33507
3.112,1716.33507
3.112666667,1724.87405
3.114666667,1724.87405
3.115333333,1724.87405
3.116,1724.87405
3.118,1724.87405
3.118666667,1724.87405
3.120666667,1724.87405
3.121333333,1724.87405
3.123333333,1733.41303
3.124,1733.41303
3.125333333,1733.41303
3.126666667,1733.41303
3.127333333,1733.41303
3.129333333,1733.41303
3.13,1733.41303
3.130666667,1733.41303
3.132666667,1733.41303
3.133333333,1733.41303
3.134666667,1733.41303
3.136,1733.41303
3.136666667,1741.952011
3.138666667,1741.952011
3.139333333,1741.952011
3.140666667,1741.952011
3.142,1741.952011
3.143333333,1741.952011
3.144,1741.952011
3.146,1741.952011
3.146666667,1750.490991
3.147333333,1750.490991
3.148666667,1750.490991
3.15,1750.490991
3.151333333,1750.490991
3.152666667,1750.490991
3.153333333,1750.490991
3.155333333,1750.490991
3.156,1750.490991
3.156666667,1750.490991
3.158666667,1750.490991
3.159333333,1759.029972
3.160666667,1759.029972
3.162,1759.029972
3.162666667,1759.029972
3.164666667,1759.029972
3.165333333,1759.029972
3.166,1759.029972
3.168,1759.029972
3.168666667,1767.568952
3.170666667,1767.568952
3.171333333,1767.568952
3.173333333,1767.568952
3.174,1767.568952
3.175333333,1767.568952
3.176666667,1767.568952
3.178,1767.568952
3.178666667,1776.107933
3.18,1776.107933
3.181333333,1776.107933
3.183333333,1776.107933
3.184,1776.107933
3.184666667,1776.107933
3.186666667,1776.107933
3.187333333,1776.107933
3.189333333,1776.107933
3.19,1776.107933
3.190666667,1776.107933
3.192666667,1784.646913
3.193333333,1784.646913
3.195333333,1784.646913
3.196,1784.646913
3.197333333,1784.646913
3.198666667,1784.646913
3.199333333,1784.646913
3.200666667,1793.185894
3.202,1793.185894
3.203333333,1793.185894
3.204666667,1793.185894
3.206,1793.185894
3.206666667,1793.185894
3.208666667,1793.185894
3.209333333,1793.185894
3.21,1793.185894
3.212,1793.185894
3.212666667,1793.185894
3.214666667,1801.724874
3.215333333,1801.724874
3.216,1801.724874
3.218,1801.724874
3.218666667,1801.724874
3.220666667,1801.724874
3.221333333,1801.724874
3.222,1801.724874
3.224,1801.724874
3.224666667,1810.263854
3.226666667,1810.263854
3.227333333,1810.263854
3.228666667,1810.263854
3.230666667,1810.263854
3.231333333,1810.263854
3.233333333,1810.263854
3.234666667,1810.263854
3.236,1818.802835
3.237333333,1818.802835
3.238,1818.802835
3.24,1818.802835
3.240666667,1818.802835
3.242666667,1818.802835
3.243333333,1818.802835
3.245333333,1818.802835
3.246,1827.341815
3.247333333,1827.341815
3.248666667,1827.341815
3.25,1827.341815
3.250666667,1827.341815
3.252666667,1827.341815
3.253333333,1827.341815
3.255333333,1827.341815
3.256,1827.341815
3.256666667,1827.341815
3.258666667,1835.880796
3.259333333,1835.880796
3.261333333,1835.880796
3.262,1835.880796
3.263333333,1835.880796
3.264666667,1835.880796
3.266,1835.880796
3.267333333,1844.419776
3.268,1844.419776
3.269333333,1844.419776
3.270666667,1844.419776
3.272,1844.419776
3.272666667,1844.419776
3.274666667,1844.419776
3.275333333,1844.419776
3.276666667,1844.419776
3.278,1844.419776
3.278666667,1844.419776
3.280666667,1844.419776
3.281333333,1852.958757
3.282,1852.958757
3.284,1852.958757
3.284666667,1852.958757
3.286666667,1852.958757
3.287333333,1852.958757
3.288,1852.958757
3.29,1852.958757
3.290666667,1861.497737
3.291333333,1861.497737
3.293333333,1861.497737
3.294,1861.497737
3.296,1861.497737
3.297333333,1861.497737
3.298666667,1861.497737
3.299333333,1861.497737
3.300666667,1861.497737
3.302,1861.497737
3.303333333,1870.036718
3.304,1870.036718
3.306,1870.036718
3.306666667,1870.036718
3.308,1870.036718
3.309333333,1870.036718
3.31,1870.036718
3.312,1870.036718
3.312666667,1870.036718
3.313333333,1870.036718
3.315333333,1878.575698
3.316,1878.575698
3.316666667,1878.575698
3.318666667,1878.575698
3.319333333,1878.575698
3.321333333,1878.575698
3.322,1878.575698
3.322666667,1878.575698
3.324666667,1878.575698
3.326,1887.114679
3.327333333,1887.114679
3.328666667,1887.114679
3.33,1887.114679
3.330666667,1887.114679
3.332,1887.114679
3.333333333,1887.114679
3.334666667,1887.114679
3.335333333,1895.653659
3.337333333,1895.653659
3.338,1895.653659
3.339333333,1895.653659
3.340666667,1895.653659
3.341333333,1895.653659
3.343333333,1895.653659
3.344,1895.653659
3.344666667,1895.653659
3.346666667,1895.653659
3.347333333,1895.653659
3.349333333,1904.192639
3.35,1904.192639
3.350666667,1904.192639
3.352666667,1904.192639
3.354,1904.192639
3.355333333,1904.192639
3.356666667,1904.192639
3.357333333,1912.73162
3.359333333,1912.73162
3.36,1912.73162
3.362,1912.73162
3.362666667,1912.73162
3.364666667,1912.73162
3.365333333,1912.73162
3.366,1912.73162
3.368,1912.73162
3.368666667,1912.73162
3.37,1912.73162
3.371333333,1921.2706
3.372666667,1921.2706
3.374,1921.2706
3.374666667,1921.2706
3.376,1921.2706
3.377333333,1921.2706
3.378666667,1921.2706
3.379333333,1929.809581
3.380666667,1929.809581
3.382,1929.809581
3.383333333,1929.809581
3.384666667,1929.809581
3.385333333,1929.809581
3.387333333,1929.809581
3.388,1929.809581
3.39,1929.809581
3.390666667,1929.809581
3.392666667,1938.348561
3.393333333,1938.348561
3.394666667,1938.348561
3.396,1938.348561
3.397333333,1938.348561
3.398,1938.348561
3.399333333,1938.348561
3.400666667,1946.887542
3.401333333,1946.887542
3.402666667,1946.887542
3.404,1946.887542
3.406,1946.887542
3.406666667,1946.887542
3.407333333,1946.887542
3.409333333,1946.887542
3.41,1946.887542
3.412,1946.887542
3.412666667,1946.887542
3.414666667,1955.426522
3.415333333,1955.426522
3.416666667,1955.426522
3.418,1955.426522
3.419333333,1955.426522
3.42,1955.426522
3.422,1955.426522
3.422666667,1955.426522
3.424,1963.965503
3.425333333,1963.965503
3.426,1963.965503
3.428,1963.965503
3.428666667,1963.965503
3.429333333,1963.965503
3.431333333,1963.965503
3.432,1963.965503
3.434,1963.965503
3.434666667,1963.965503
3.435333333,1972.504483
3.437333333,1972.504483
3.438,1972.504483
3.438666667,1972.504483
3.440666667,1972.504483
3.442,1972.504483
3.443333333,1972.504483
3.444,1972.504483
3.444666667,1981.043463
3.446666667,1981.043463
3.447333333,1981.043463
3.448,1981.043463
3.45,1981.043463
3.450666667,1981.043463
3.452666667,1981.043463
3.453333333,1981.043463
3.454666667,1989.582444
3.456,1989.582444
3.456666667,1989.582444
3.457333333,1989.582444
3.459333333,1989.582444
3.46,1989.582444
3.462,1989.582444
3.462666667,1989.582444
3.464,1989.582444
3.465333333,1989.582444
3.466,1998.121424
3.468,1998.121424
3.468666667,1998.121424
3.47,1998.121424
3.472,1998.121424
3.472666667,1998.121424
3.474666667,1998.121424
3.475333333,1998.121424
3.476,2006.660405
3.478,2006.660405
3.479333333,2006.660405
3.480666667,2006.660405
3.481333333,2006.660405
3.482666667,2006.660405
3.484,2006.660405
3.485333333,2006.660405
3.486,2015.199385
3.487333333,2015.199385
3.488666667,2015.199385
3.490666667,2015.199385
3.491333333,2015.199385
3.492,2015.199385
3.494,2015.199385
3.494666667,2015.199385
3.495333333,2023.738366
3.497333333,2023.738366
3.498,2023.738366
3.5,2023.738366
3.500666667,2023.738366
3.501333333,2023.738366
3.503333333,2023.738366
3.504,2023.738366
3.506,2023.738366
3.506666667,2023.738366
3.507333333,2032.277346
3.509333333,2032.277346
3.51,2032.277346
3.512,2032.277346
3.512666667,2032.277346
3.513333333,2032.277346
3.515333333,2032.277346
3.516,2032.277346
3.517333333,2032.277346
3.518666667,2040.816327
3.52,2040.816327
3.521333333,2040.816327
3.522666667,2040.816327
3.523333333,2040.816327
3.525333333,2040.816327
3.526666667,2040.816327
3.528,2040.816327
3.528666667,2049.355307
3.530666667,2049.355307
3.531333333,2049.355307
3.532666667,2049.355307
3.534666667,2049.355307
3.535333333,2049.355307
3.536,2049.355307
3.538,2049.355307
3.539333333,2057.894287
3.540666667,2057.894287
3.542,2057.894287
3.543333333,2057.894287
3.544666667,2057.894287
3.545333333,2057.894287
3.547333333,2057.894287
3.548,2057.894287
3.55,2066.433268
3.550666667,2066.433268
3.551333333,2066.433268
3.553333333,2066.433268
3.554,2066.433268
3.556,2066.433268
3.556666667,2066.433268
3.558,2066.433268
3.559333333,2074.972248
3.56,2074.972248
3.562,2074.972248
3.562666667,2074.972248
3.564,2074.972248
3.565333333,2074.972248
3.566,2074.972248
3.567333333,2074.972248
3.568666667,2074.972248
3.57,2074.972248
3.570666667,2083.511229
3.572,2083.511229
3.573333333,2083.511229
3.574666667,2083.511229
3.575333333,2083.511229
3.576666667,2083.511229
3.578,2083.511229
3.579333333,2083.511229
3.58,2092.050209
3.582,2092.050209
3.582666667,2092.050209
3.584,2092.050209
3.584666667,2092.050209
3.586,2092.050209
3.588,2092.050209
3.588666667,2092.050209
3.589333333,2092.050209
3.591333333,2092.050209
3.592,2092.050209
3.594,2100.58919
3.594666667,2100.58919
3.595333333,2100.58919
3.597333333,2100.58919
3.598666667,2100.58919
3.6,2100.58919
3.600666667,2100.58919
3.602,2109.12817
3.603333333,2109.12817
3.604666667,2109.12817
3.606666667,2109.12817
3.607333333,2109.12817
3.608,2109.12817
3.61,2109.12817
3.610666667,2109.12817
3.612666667,2109.12817
3.613333333,2117.667151
3.614,2117.667151
3.616,2117.667151
3.616666667,2117.667151
3.618666667,2117.667151
3.619333333,2117.667151
3.620666667,2117.667151
3.622,2117.667151
3.622666667,2126.206131
3.624,2126.206131
3.625333333,2126.206131
3.626666667,2126.206131
3.628,2126.206131
3.629333333,2126.206131
3.63,2126.206131
3.632,2126.206131
3.632666667,2134.745111
3.633333333,2134.745111
3.635333333,2134.745111
3.636,2134.745111
3.638,2134.745111
3.638666667,2134.745111
3.639333333,2134.745111
3.641333333,2134.745111
3.642,2134.745111
3.644,2143.284092
3.644666667,2143.284092
3.646666667,2143.284092
3.647333333,2143.284092
3.648666667,2143.284092
3.65,2143.284092
3.650666667,2143.284092
3.652,2143.284092
3.654,2143.284092
3.654666667,2151.823072
3.656666667,2151.823072
3.657333333,2151.823072
3.658,2151.823072
3.66,2151.823072
3.661333333,2151.823072
3.662666667,2151.823072
3.663333333,2160.362053
3.664666667,2160.362053
3.666666667,2160.362053
3.667333333,2160.362053
3.669333333,2160.362053
3.67,2160.362053
3.672,2160.362053
3.672666667,2160.362053
3.674,2160.362053
3.675333333,2168.901033
3.676,2168.901033
3.678,2168.901033
3.678666667,2168.901033
3.68,2168.901033
3.681333333,2168.901033
3.682,2168.901033
3.683333333,2168.901033
3.685333333,2177.440014
3.686,2177.440014
3.686666667,2177.440014
3.688,2177.440014
3.689333333,2177.440014
3.691333333,2177.440014
3.692,2177.440014
3.692666667,2177.440014
3.694666667,2177.440014
3.695333333,2177.440014
3.697333333,2185.978994
3.698,2185.978994
3.698666667,2185.978994
3.700666667,2185.978994
3.701333333,2185.978994
3.702,2185.978994
3.704,2185.978994
3.704666667,2185.978994
3.706666667,2185.978994
3.707333333,2194.517975
3.708666667,2194.517975
3.71,2194.517975
3.710666667,2194.517975
3.711333333,2194.517975
3.713333333,2194.517975
3.714666667,2194.517975
3.716,2194.517975
3.716666667,2194.517975
3.718,2194.517975
3.719333333,2194.517975
3.720666667,2194.517975
3.722,2203.056955
3.723333333,2203.056955
3.724,2203.056955
3.726,2203.056955
3.726666667,2203.056955
3.728666667,2203.056955
3.729333333,2211.595935
3.73,2211.595935
3.732,2211.595935
3.732666667,2211.595935
3.734666667,2211.595935
3.735333333,2211.595935
3.736666667,2220.134916
3.738,2220.134916
3.738666667,2220.134916
3.74,2220.134916
3.741333333,2220.134916
3.742666667,2220.134916
3.744,2220.134916
3.744666667,2220.134916
3.746,2220.134916
3.747333333,2220.134916
3.748666667,2220.134916
3.749333333,2228.673896
3.751333333,2228.673896
3.752,2228.673896
3.754,2228.673896
3.754666667,2228.673896
3.755333333,2228.673896
3.757333333,2228.673896
3.758,2228.673896
3.758666667,2228.673896
3.760666667,2237.212877
3.761333333,2237.212877
3.762666667,2237.212877
3.764,2237.212877
3.764666667,2237.212877
3.766666667,2237.212877
3.767333333,2237.212877
3.768,2237.212877
3.77,2237.212877
3.770666667,2245.751857
3.771333333,2245.751857
3.773333333,2245.751857
3.774,2245.751857
3.776,2245.751857
3.776666667,2245.751857
3.778666667,2245.751857
3.779333333,2245.751857
3.780666667,2245.751857
3.782,2245.751857
3.782666667,2254.290838
3.784666667,2254.290838
3.785333333,2254.290838
3.786666667,2254.290838
3.788,2254.290838
3.789333333,2254.290838
3.79,2254.290838
3.792,2254.290838
3.792666667,2254.290838
3.794666667,2262.829818
3.795333333,2262.829818
3.796,2262.829818
3.798,2262.829818
3.798666667,2262.829818
3.800666667,2262.829818
3.801333333,2262.829818
3.802666667,2271.368799
3.804,2271.368799
3.805333333,2271.368799
3.806666667,2271.368799
3.807333333,2271.368799
3.808666667,2271.368799
3.81,2271.368799
3.811333333,2271.368799
3.812,2271.368799
3.814,2279.907779
3.814666667,2279.907779
3.816666667,2279.907779
3.817333333,2279.907779
3.819333333,2279.907779
3.82,2279.907779
3.821333333,2279.907779
3.822666667,2279.907779
3.824,2279.907779
3.824666667,2279.907779
3.826,2288.446759
3.827333333,2288.446759
3.828666667,2288.446759
3.829333333,2288.446759
3.830666667,2288.446759
3.832,2288.446759
3.833333333,2288.446759
3.834,2288.446759
3.835333333,2288.446759
3.836666667,2296.98574
3.838,2296.98574
3.839333333,2296.98574
3.84,2296.98574
3.842,2296.98574
3.842666667,2296.98574
3.843333333,2296.98574
3.845333333,2296.98574
3.846,2305.52472
3.848,2305.52472
3.848666667,2305.52472
3.850666667,2305.52472
3.851333333,2305.52472
3.852666667,2305.52472
3.854,2305.52472
3.854666667,2305.52472
3.856,2314.063701
3.857333333,2305.52472
3.858666667,2314.063701
3.86,2314.063701
3.860666667,2314.063701
3.862,2314.063701
3.863333333,2314.063701
3.864666667,2314.063701
3.865333333,2314.063701
3.867333333,2314.063701
3.868,2322.602681
3.869333333,2322.602681
3.870666667,2322.602681
3.871333333,2322.602681
3.873333333,2322.602681
3.874,2322.602681
3.874666667,2322.602681
3.876666667,2322.602681
3.878,2322.602681
3.879333333,2331.141662
3.88,2331.141662
3.882,2331.141662
3.882666667,2331.141662
3.884,2331.141662
3.885333333,2331.141662
