P1,P2,P3,thetaX,thetaY,d,pred_x,pred_y,pred_z
-17105.3,-8421.1,3157.9,0,0,0,2.70E-11,3.62E-11,0.169993802
-14210.5,-8421.1,3157.9,0,0,0,2.35E-11,3.15E-11,0.169993802
-11315.8,-8421.1,3157.9,0,0,0,2.64E-11,3.54E-11,0.169993802
-8421.1,-8421.1,3157.9,0.024288849,0.033597579,0.001282697,0.00630762,-0.006023596,0.173072286
-5526.3,-8421.1,3157.9,0.016346011,0.033904773,0.001452986,0.006399971,-0.004071811,0.173744458
-2631.6,-8421.1,3157.9,0.0087993,0.034021264,0.00162741,0.006457627,-0.002201583,0.174364073
263.2,-8421.1,3157.9,0.00143265,0.03398662,0.001812197,0.006488811,-0.000360076,0.174958147
3157.9,-8421.1,3157.9,-0.005977401,0.033966484,0.002002846,0.006523875,0.001509166,0.17551102
6052.6,-8421.1,3157.9,-0.013546603,0.033999566,0.002214029,0.00657333,0.003436977,0.176062317
8947.4,-8421.1,3157.9,-0.021431845,0.034082287,0.002444665,0.006636457,0.005465854,0.176600809
11842.1,-8421.1,3157.9,-0.029703365,0.034345305,0.00269852,0.006739858,0.007617441,0.177123024
14736.8,-8421.1,3157.9,-0.038434147,0.034851052,0.002981894,0.006898095,0.009915727,0.17763145
17631.6,-8421.1,3157.9,-0.047724834,0.035673847,0.003301228,0.007128822,0.012393543,0.178123226
20526.3,-8421.1,3157.9,-0.057608767,0.036870097,0.003659456,0.00744633,0.015066967,0.178583919
23421.1,-8421.1,3157.9,-0.068240614,0.038560769,0.004072149,0.007881985,0.017989621,0.1790216
26315.8,-8421.1,3157.9,-0.079629707,0.040875646,0.004542934,0.008468574,0.021175886,0.179410198
29210.5,-8421.1,3157.9,-0.09783424,0.045263032,0.005171695,0.00954329,0.026286286,0.179319363
32105.3,-8421.1,3157.9,-0.105139405,0.047933765,0.005710498,0.010257867,0.028534961,0.179966009
35000,-8421.1,3157.9,-0.119409075,0.053086695,0.006439006,0.011584104,0.032796523,0.180081547
-20000,-5526.3,3157.9,-0.134875645,0.059725863,0.007294645,0.013325219,0.037541328,0.18003311
-17105.3,-5526.3,3157.9,0,0,0,2.64E-11,3.54E-11,0.169993802
-14210.5,-5526.3,3157.9,0,0,0,2.31E-11,3.09E-11,0.169993802
-11315.8,-5526.3,3157.9,0,0,0,2.69E-11,3.61E-11,0.169993802
-8421.1,-5526.3,3157.9,0,0,0,2.89E-11,3.88E-11,0.169993802
-5526.3,-5526.3,3157.9,0.019441275,0.025187096,0.001599312,0.004777692,-0.004862617,0.174334591
-2631.6,-5526.3,3157.9,0.01333389,0.016913986,0.001776388,0.003226945,-0.003351462,0.1751155
263.2,-5526.3,3157.9,0.00458354,0.025347347,0.001946192,0.004860985,-0.00115644,0.175560994
3157.9,-5526.3,3157.9,-0.002812913,0.025340457,0.00213564,0.00488853,0.000712936,0.176135637
6052.6,-5526.3,3157.9,-0.010394307,0.025380931,0.002340877,0.004927632,0.002647067,0.176695505
8947.4,-5526.3,3157.9,-0.018285241,0.02552357,0.002566036,0.004989808,0.004680375,0.177244268
11842.1,-5526.3,3157.9,-0.026600107,0.025500543,0.002816541,0.005023621,0.006846362,0.177791984
14736.8,-5526.3,3157.9,-0.034475407,0.027908273,0.003120393,0.005548416,0.008930759,0.178384577
17631.6,-5526.3,3157.9,-0.044624061,0.027215666,0.003406357,0.005457334,0.01162784,0.178816514
20526.3,-5526.3,3157.9,-0.054562627,0.028454623,0.003760441,0.005765724,0.014318469,0.179303042
23421.1,-5526.3,3157.9,-0.065217977,0.030153645,0.00416419,0.006182207,0.017248707,0.179760263
26315.8,-5526.3,3157.9,-0.076663605,0.032468414,0.004627113,0.006745587,0.02045168,0.180175661
29210.5,-5526.3,3157.9,-0.08898648,0.03551229,0.005162415,0.007489754,0.023968811,0.180538441
32105.3,-5526.3,3157.9,-0.102050707,0.039447972,0.005788816,0.008464323,0.02778919,0.180865806
35000,-5526.3,3157.9,-0.116714511,0.044635654,0.006498432,0.009760995,0.032153129,0.180961211
-20000,-2631.6,3157.9,-0.125545275,0.051022221,0.007189491,0.011361132,0.034997282,0.181498594
-17105.3,-2631.6,3157.9,0,0,0,2.56E-11,3.43E-11,0.169993802
-14210.5,-2631.6,3157.9,0,0,0,2.39E-11,3.20E-11,0.169993802
-11315.8,-2631.6,3157.9,0,0,0,2.64E-11,3.53E-11,0.169993802
-8421.1,-2631.6,3157.9,0,0,0,2.87E-11,3.85E-11,0.169993802
-5526.3,-2631.6,3157.9,0.022726726,0.016673945,0.001764094,0.003179892,-0.005708748,0.17490056
-2631.6,-2631.6,3157.9,0.015250254,0.016822253,0.001928153,0.003224795,-0.003846933,0.175542155
263.2,-2631.6,3157.9,0.007912222,0.016908911,0.00209984,0.003258881,-0.002004439,0.176146856
3157.9,-2631.6,3157.9,0.000533354,0.017001252,0.002285624,0.003295679,-0.000135724,0.176736086
6052.6,-2631.6,3157.9,-0.007035226,0.017002748,0.002484815,0.003316332,0.001798661,0.177306604
8947.4,-2631.6,3157.9,-0.014923038,0.017197606,0.002704504,0.003377025,0.003834418,0.177868368
11842.1,-2631.6,3157.9,-0.023211398,0.017541583,0.002947505,0.003470132,0.00599617,0.178419461
14736.8,-2631.6,3157.9,-0.031982375,0.018114855,0.003219349,0.003613019,0.008310214,0.17896058
17631.6,-2631.6,3157.9,-0.041315765,0.018977088,0.00352515,0.003819665,0.010803754,0.179487124
20526.3,-2631.6,3157.9,-0.051300899,0.020268465,0.003874464,0.004121787,0.013509394,0.18000075
23421.1,-2631.6,3157.9,-0.061983793,0.021956965,0.004269858,0.004516755,0.016448636,0.180481611
26315.8,-2631.6,3157.9,-0.073491551,0.024274776,0.00472339,0.005058735,0.019669258,0.180921201
29210.5,-2631.6,3157.9,-0.085288762,0.027365948,0.005198607,0.00577949,0.023021648,0.181220457
32105.3,-2631.6,3157.9,-0.099286742,0.031302441,0.005856477,0.0067317,0.027112321,0.181619968
35000,-2631.6,3157.9,-0.112137323,0.036378715,0.006554678,0.007971468,0.030989836,0.181995367
-20000,263.2,3157.9,-0.134022403,0.058075161,0.007626401,0.013073304,0.037584794,0.181189482
-17105.3,263.2,3157.9,0,0,0,2.53E-11,3.39E-11,0.169993802
-14210.5,263.2,3157.9,0,0,0,2.33E-11,3.12E-11,0.169993802
-11315.8,263.2,3157.9,0,0,0,2.57E-11,3.45E-11,0.169993802
-8421.1,263.2,3157.9,0,0,0,2.80E-11,3.75E-11,0.169993802
-5526.3,263.2,3157.9,0,0,0,2.93E-11,3.93E-11,0.169993802
-2631.6,263.2,3157.9,0.018822815,0.008432091,0.002107347,0.001625662,-0.004769203,0.17610153
263.2,263.2,3157.9,0.011512574,0.008516863,0.002274087,0.001650561,-0.002929245,0.176720315
3157.9,263.2,3157.9,0.004145443,0.008592753,0.002453067,0.001674527,-0.001059372,0.177318857
6052.6,263.2,3157.9,-0.003425037,0.00870862,0.002647411,0.001707288,0.000879301,0.177903877
8947.4,263.2,3157.9,-0.011312162,0.008922059,0.002861375,0.001760604,0.002918429,0.178480826
11842.1,263.2,3157.9,-0.019616205,0.00931189,0.003097846,0.001850746,0.00508748,0.179046781
14736.8,263.2,3157.9,-0.02838982,0.009910715,0.00336277,0.001985499,0.007405135,0.179605371
17631.6,263.2,3157.9,-0.037750833,0.010800728,0.003661745,0.002183122,0.009908603,0.180152823
20526.3,263.2,3157.9,-0.047757497,0.012080063,0.004001337,0.002466199,0.012621615,0.180684461
23421.1,263.2,3157.9,-0.058488596,0.013820717,0.004388269,0.002853399,0.015575322,0.181189819
26315.8,263.2,3157.9,-0.070050113,0.016139954,0.004833798,0.003374893,0.018812119,0.181661931
29210.5,263.2,3157.9,-0.082510352,0.019214316,0.005347708,0.004076094,0.022367091,0.182081391
32105.3,263.2,3157.9,-0.095972343,0.023210586,0.005946673,0.005005577,0.02629143,0.18243423
35000,263.2,3157.9,-0.099595963,0.023947635,0.006180883,0.005197638,0.0274028,0.182710367
-20000,3157.9,3157.9,-0.126452381,0.03482367,0.007469708,0.007818304,0.035516825,0.182782478
-17105.3,3157.9,3157.9,0,0,0,2.48E-11,3.33E-11,0.169993802
-14210.5,3157.9,3157.9,0,0,0,2.32E-11,3.11E-11,0.169993802
-11315.8,3157.9,3157.9,0,0,0,2.52E-11,3.38E-11,0.169993802
-8421.1,3157.9,3157.9,0,0,0,2.74E-11,3.67E-11,0.169993802
-5526.3,3157.9,3157.9,0,0,0,2.88E-11,3.87E-11,0.169993802
-2631.6,3157.9,3157.9,0.019105609,0.011411057,0.002278991,0.002211707,-0.004860272,0.176585547
263.2,3157.9,3157.9,0.015423529,0.00011293,0.002470279,2.20E-05,-0.003942588,0.177281907
3157.9,3157.9,3157.9,0.008073415,0.00020298,0.00264324,3.98E-05,-0.002072551,0.177894161
6052.6,3157.9,3157.9,0.000498287,0.000369722,0.002835499,7.31E-05,-0.000129285,0.178494659
8947.4,3157.9,3157.9,-0.007391581,0.000635596,0.003038648,0.000126107,0.001915219,0.1790858
11842.1,3157.9,3157.9,-0.015698175,0.001038473,0.0032684,0.000207473,0.004088549,0.17966977
14736.8,3157.9,3157.9,-0.02449154,0.001671564,0.003526275,0.000336543,0.00641465,0.180248379
17631.6,3157.9,3157.9,-0.033869661,0.002601036,0.00381675,0.000528204,0.008925391,0.180815763
20526.3,3157.9,3157.9,-0.043733166,0.004211515,0.004159041,0.000863871,0.011605925,0.181412666
23421.1,3157.9,3157.9,-0.054676645,0.00565638,0.00452415,0.001172558,0.014614401,0.181900659
26315.8,3157.9,3157.9,-0.066275807,0.00799735,0.004958613,0.001678498,0.017862188,0.182401687
29210.5,3157.9,3157.9,-0.078826537,0.011051713,0.005464382,0.002352664,0.021443545,0.182862737
32105.3,3157.9,3157.9,-0.092375286,0.015043407,0.006048062,0.003254161,0.025389956,0.1832448
35000,3157.9,3157.9,-0.104439987,0.020896392,0.006641125,0.004592819,0.028999234,0.183563079
-20000,6052.6,3157.9,-0.123067366,0.026689142,0.007546787,0.006006629,0.034675109,0.183697043
-17105.3,6052.6,3157.9,0,0,0,2.43E-11,3.26E-11,0.169993802
-14210.5,6052.6,3157.9,0,0,0,2.27E-11,3.05E-11,0.169993802
-11315.8,6052.6,3157.9,0,0,0,2.49E-11,3.34E-11,0.169993802
-8421.1,6052.6,3157.9,0,0,0,2.68E-11,3.59E-11,0.169993802
-5526.3,6052.6,3157.9,0,0,0,2.82E-11,3.78E-11,0.169993802
-2631.6,6052.6,3157.9,0,0,0,2.91E-11,3.90E-11,0.169993802
263.2,6052.6,3157.9,0.019707832,-0.0084271,0.002692528,-0.001654359,-0.005063016,0.17783683
3157.9,6052.6,3157.9,0.012353953,-0.008270208,0.00285869,-0.001631846,-0.003186966,0.178464085
6052.6,6052.6,3157.9,0.004787649,-0.008081052,0.003040234,-0.001603363,-0.001240503,0.179080446
8947.4,6052.6,3157.9,-0.003101661,-0.007792957,0.003239925,-0.001555569,0.000807418,0.179688603
11842.1,6052.6,3157.9,-0.011411262,-0.00734797,0.003462284,-0.00147657,0.00298557,0.180292316
14736.8,6052.6,3157.9,-0.020231208,-0.006672379,0.003711464,-0.001350798,0.005322221,0.180890082
17631.6,6052.6,3157.9,-0.029627162,-0.005732593,0.003993373,-0.001170237,0.007840916,0.181481486
20526.3,6052.6,3157.9,-0.039698669,-0.004398263,0.004312596,-0.000906258,0.010575665,0.182056565
23421.1,6052.6,3157.9,-0.05058012,-0.002685523,0.004677821,-0.00055921,0.013572729,0.182608038
26315.8,6052.6,3157.9,-0.062151485,-0.000271971,0.005103226,-5.73E-05,0.016815224,0.183153023
29210.5,6052.6,3157.9,-0.074743176,0.00279777,0.005592899,0.000597811,0.020406532,0.183641787
32105.3,6052.6,3157.9,-0.103166275,0.037121273,0.005259834,0.007848283,0.027766987,0.179274272
35000,6052.6,3157.9,-0.103244533,0.011936912,0.006838175,0.002638197,0.028807345,0.18440657
-20000,8947.4,3157.9,-0.119306843,0.018443309,0.00763661,0.004162077,0.033727192,0.184632816
-17105.3,8947.4,3157.9,0,0,0,2.40E-11,3.21E-11,0.169993802
-14210.5,8947.4,3157.9,0,0,0,2.25E-11,3.01E-11,0.169993802
-11315.8,8947.4,3157.9,0,0,0,2.43E-11,3.26E-11,0.169993802
-8421.1,8947.4,3157.9,0,0,0,2.61E-11,3.51E-11,0.169993802
-5526.3,8947.4,3157.9,0,0,0,2.75E-11,3.69E-11,0.169993802
-2631.6,8947.4,3157.9,0,0,0,2.86E-11,3.83E-11,0.169993802
263.2,8947.4,3157.9,0,0,0,2.94E-11,3.94E-11,0.169993802
3157.9,8947.4,3157.9,0.017071434,-0.016971668,0.003102875,-0.003373324,-0.004427297,0.179027787
6052.6,8947.4,3157.9,0.009500171,-0.016740291,0.003276707,-0.003344887,-0.002474286,0.179661835
8947.4,8947.4,3157.9,0.00160895,-0.016408742,0.003469002,-0.003297657,-0.00042096,0.180290945
11842.1,8947.4,3157.9,-0.006709416,-0.015933823,0.003682329,-0.003222678,0.001764044,0.180913738
14736.8,8947.4,3157.9,-0.015534351,-0.015237293,0.003922597,-0.003103824,0.004106174,0.181535091
17631.6,8947.4,3157.9,-0.024949053,-0.014258489,0.004193699,-0.002927666,0.006633331,0.182149092
20526.3,8947.4,3157.9,-0.035037573,-0.012908045,0.004502539,-0.002674296,0.009375714,0.182753852
23421.1,8947.4,3157.9,-0.0458919,-0.011117227,0.004858049,-0.002326937,0.012368448,0.183346505
26315.8,8947.4,3157.9,-0.057594022,-0.008740973,0.005267957,-0.001850965,0.015646532,0.18391384
29210.5,8947.4,3157.9,-0.070249231,-0.005642142,0.005744817,-0.001210783,0.01925598,0.184445455
32105.3,8947.4,3157.9,-0.083975985,-0.001649452,0.006301615,-0.000359411,0.023250877,0.184917827
35000,8947.4,3157.9,-0.098890759,0.003406339,0.006960513,0.000755465,0.027694538,0.185317016
-20000,11842.1,3157.9,-0.121875044,0.008518446,0.007896877,0.001935741,0.034632606,0.185155127
-17105.3,11842.1,3157.9,0,0,0,2.36E-11,3.16E-11,0.169993802
-14210.5,11842.1,3157.9,0,0,0,2.21E-11,2.97E-11,0.169993802
-11315.8,11842.1,3157.9,0,0,0,2.38E-11,3.19E-11,0.169993802
-8421.1,11842.1,3157.9,0,0,0,2.55E-11,3.42E-11,0.169993802
-5526.3,11842.1,3157.9,0,0,0,2.69E-11,3.60E-11,0.169993802
-2631.6,11842.1,3157.9,0,0,0,2.80E-11,3.76E-11,0.169993802
263.2,11842.1,3157.9,0,0,0,2.89E-11,3.88E-11,0.169993802
3157.9,11842.1,3157.9,0,0,0,2.96E-11,3.98E-11,0.169993802
6052.6,11842.1,3157.9,0.014710651,-0.025650957,0.003546276,-0.005165902,-0.003852969,0.180240003
8947.4,11842.1,3157.9,0.006806485,-0.025289419,0.003729819,-0.005121103,-0.001790636,0.180890834
11842.1,11842.1,3157.9,-0.001520838,-0.0247753,0.003933625,-0.005047442,0.000402004,0.181536539
14736.8,11842.1,3157.9,-0.010361776,-0.024049088,0.004163346,-0.004932774,0.002753155,0.182181861
17631.6,11842.1,3157.9,-0.019789105,-0.023043083,0.004423554,-0.004762515,0.005287947,0.182824005
20526.3,11842.1,3157.9,-0.029910747,-0.021674348,0.004720612,-0.004518324,0.008042827,0.183459862
23421.1,11842.1,3157.9,-0.040803685,-0.019860706,0.005062463,-0.004180982,0.011048569,0.184084841
26315.8,11842.1,3157.9,-0.052550365,-0.017459928,0.005456449,-0.003716767,0.014339933,0.184685865
29210.5,11842.1,3157.9,-0.065274384,-0.014356672,0.005916583,-0.003095598,0.01796811,0.185256656
32105.3,11842.1,3157.9,-0.079074885,-0.010355424,0.006457388,-0.002266148,0.021982798,0.185781191
35000,11842.1,3157.9,-0.094092127,-0.005245422,0.007093509,-0.001167631,0.026450074,0.186222654
-20000,14736.8,3157.9,-0.109466472,0.001772887,0.00785923,0.000402634,0.031176007,0.186701279
-17105.3,14736.8,3157.9,0,0,0,2.32E-11,3.10E-11,0.169993802
-14210.5,14736.8,3157.9,0,0,0,2.16E-11,2.90E-11,0.169993802
-11315.8,14736.8,3157.9,0,0,0,2.33E-11,3.12E-11,0.169993802
-8421.1,14736.8,3157.9,0,0,0,2.49E-11,3.33E-11,0.169993802
-5526.3,14736.8,3157.9,0,0,0,2.62E-11,3.52E-11,0.169993802
-2631.6,14736.8,3157.9,0,0,0,2.74E-11,3.67E-11,0.169993802
263.2,14736.8,3157.9,0,0,0,2.83E-11,3.79E-11,0.169993802
3157.9,14736.8,3157.9,0,0,0,2.90E-11,3.89E-11,0.169993802
6052.6,14736.8,3157.9,0,0,0,2.96E-11,3.96E-11,0.169993802
8947.4,14736.8,3157.9,0.012557332,-0.034493846,0.004027459,-0.007044699,-0.003323431,0.181485146
11842.1,14736.8,3157.9,0.004223538,-0.033945241,0.004221511,-0.006972451,-0.001122967,0.182158871
14736.8,14736.8,3157.9,-0.004639589,-0.033191564,0.004441252,-0.006861667,0.001239822,0.182836053
17631.6,14736.8,3157.9,-0.014095684,-0.032153919,0.004688146,-0.00669503,0.003787414,0.183505604
20526.3,14736.8,3157.9,-0.024231696,-0.030766738,0.004970827,-0.006458584,0.006550417,0.184172368
23421.1,14736.8,3157.9,-0.035157829,-0.028931681,0.00529769,-0.006130247,0.009568456,0.184833926
26315.8,14736.8,3157.9,-0.047400493,-0.038945808,0.006155258,-0.008448935,0.013120647,0.18652277
29210.5,14736.8,3157.9,-0.059737591,-0.023408653,0.006119147,-0.00507526,0.016521191,0.186097244
32105.3,14736.8,3157.9,-0.073623611,-0.019409222,0.006638771,-0.004268308,0.020557843,0.186668272
35000,14736.8,3157.9,-0.088753149,-0.014279933,0.007255533,-0.003192617,0.025054624,0.187173459
-20000,17631.6,3157.9,-0.105265637,-0.007842645,0.007991319,-0.001787455,0.03008811,0.187573291
-17105.3,17631.6,3157.9,0,0,0,2.27E-11,3.04E-11,0.169993802
-14210.5,17631.6,3157.9,0,0,0,2.10E-11,2.82E-11,0.169993802
-11315.8,17631.6,3157.9,0,0,0,2.23E-11,2.99E-11,0.169993802
-8421.1,17631.6,3157.9,0,0,0,2.42E-11,3.25E-11,0.169993802
-5526.3,17631.6,3157.9,0,0,0,2.56E-11,3.43E-11,0.169993802
-2631.6,17631.6,3157.9,0,0,0,2.68E-11,3.59E-11,0.169993802
263.2,17631.6,3157.9,0,0,0,2.77E-11,3.71E-11,0.169993802
3157.9,17631.6,3157.9,0,0,0,2.83E-11,3.80E-11,0.169993802
6052.6,17631.6,3157.9,0,0,0,2.91E-11,3.90E-11,0.169993802
8947.4,17631.6,3157.9,0,0,0,2.96E-11,3.97E-11,0.169993802
11842.1,17631.6,3157.9,0.010592649,-0.043507275,0.004552116,-0.00901944,-0.002834586,0.182775859
14736.8,17631.6,3157.9,0.001724061,-0.042710931,0.004758123,-0.008907597,-0.000463592,0.183481412
17631.6,17631.6,3157.9,-0.006465616,-0.044185422,0.004528557,-0.009153535,0.001729267,0.182718885
20526.3,17631.6,3157.9,-0.017914613,-0.040261986,0.005260395,-0.008519052,0.004871157,0.184892506
23421.1,17631.6,3157.9,-0.028904356,-0.038391478,0.005571717,-0.00819537,0.007911038,0.18559775
26315.8,17631.6,3157.9,-0.06569493,-0.015627319,0.005510817,-0.003331411,0.017921402,0.184004995
29210.5,17631.6,3157.9,-0.053561293,-0.032879514,0.006352065,-0.007173038,0.014888496,0.186948974
32105.3,17631.6,3157.9,-0.067518657,-0.028864088,0.006848787,-0.006382883,0.018943794,0.187575563
35000,17631.6,3157.9,-0.082766265,-0.023744182,0.007442606,-0.005334748,0.02347097,0.188147632
-20000,20526.3,3157.9,-0.099413986,-0.017211104,0.008152258,-0.003939308,0.028537297,0.188621905
-17105.3,20526.3,3157.9,0,0,0,2.23E-11,2.99E-11,0.169993802
-14210.5,20526.3,3157.9,0,0,0,2.04E-11,2.74E-11,0.169993802
-11315.8,20526.3,3157.9,0,0,0,2.19E-11,2.93E-11,0.169993802
-8421.1,20526.3,3157.9,0,0,0,2.34E-11,3.14E-11,0.169993802
-5526.3,20526.3,3157.9,0,0,0,2.48E-11,3.33E-11,0.169993802
-2631.6,20526.3,3157.9,0,0,0,2.58E-11,3.46E-11,0.169993802
263.2,20526.3,3157.9,0,0,0,2.69E-11,3.61E-11,0.169993802
3157.9,20526.3,3157.9,0,0,0,2.78E-11,3.73E-11,0.169993802
6052.6,20526.3,3157.9,0,0,0,2.85E-11,3.83E-11,0.169993802
8947.4,20526.3,3157.9,0,0,0,2.91E-11,3.90E-11,0.169993802
11842.1,20526.3,3157.9,0,0,0,2.95E-11,3.96E-11,0.169993802
14736.8,20526.3,3157.9,0.008819451,-0.052720352,0.005125379,-0.011105749,-0.002387925,0.184120896
17631.6,20526.3,3157.9,-0.000675927,-0.051648191,0.005344204,-0.010948454,0.000183944,0.184865059
20526.3,20526.3,3157.9,-0.010868007,-0.050229144,0.005595773,-0.010724224,0.002974247,0.18561236
23421.1,20526.3,3157.9,-0.021857684,-0.048371592,0.00588681,-0.010412846,0.006019355,0.186358109
26315.8,20526.3,3157.9,-0.033744487,-0.045952836,0.006227275,-0.009986725,0.009358558,0.187099965
29210.5,20526.3,3157.9,-0.046647985,-0.042842747,0.006625669,-0.00941376,0.013040044,0.18781996
32105.3,20526.3,3157.9,-0.06070714,-0.038842331,0.007099956,-0.008645532,0.017124508,0.188515129
35000,20526.3,3157.9,-0.074609898,-0.033938425,0.007706314,-0.007677404,0.021287525,0.189394714
-20000,23421.1,3157.9,-0.09281428,-0.027199633,0.008342912,-0.006255958,0.026767761,0.18970749
-17105.3,23421.1,3157.9,0,0,0,2.17E-11,2.91E-11,0.169993802
-14210.5,23421.1,3157.9,0,0,0,1.94E-11,2.60E-11,0.169993802
-11315.8,23421.1,3157.9,0,0,0,2.10E-11,2.81E-11,0.169993802
-8421.1,23421.1,3157.9,0,0,0,2.26E-11,3.03E-11,0.169993802
-5526.3,23421.1,3157.9,0,0,0,2.39E-11,3.20E-11,0.169993802
-2631.6,23421.1,3157.9,0,0,0,2.50E-11,3.36E-11,0.169993802
263.2,23421.1,3157.9,0,0,0,2.62E-11,3.51E-11,0.169993802
3157.9,23421.1,3157.9,0,0,0,2.70E-11,3.63E-11,0.169993802
6052.6,23421.1,3157.9,0,0,0,2.78E-11,3.73E-11,0.169993802
8947.4,23421.1,3157.9,0,0,0,2.85E-11,3.82E-11,0.169993802
11842.1,23421.1,3157.9,0,0,0,2.91E-11,3.91E-11,0.169993802
14736.8,23421.1,3157.9,0,0,0,2.95E-11,3.96E-11,0.169993802
17631.6,23421.1,3157.9,0.00726131,-0.062195297,0.005754677,-0.013328815,-0.00199081,0.185532191
20526.3,23421.1,3157.9,-0.002963315,-0.060758091,0.005988302,-0.013107239,0.00081683,0.186329154
23421.1,23421.1,3157.9,-0.013984794,-0.058903184,0.006259638,-0.012804265,0.003878078,0.187128696
26315.8,23421.1,3157.9,-0.025899567,-0.056491442,0.006575712,-0.01238843,0.007230504,0.187922883
29210.5,23421.1,3157.9,-0.03886204,-0.053394617,0.00694925,-0.011830164,0.010932155,0.188707212
32105.3,23421.1,3157.9,-0.053013954,-0.049356836,0.007393213,-0.011068009,0.015043007,0.189468094
35000,23421.1,3157.9,-0.068420303,-0.044337606,0.007927815,-0.010085142,0.019609249,0.190189599
-20000,26315.8,3157.9,-0.085349396,-0.03784078,0.008572188,-0.008753394,0.024743075,0.190832301
-17105.3,26315.8,3157.9,0,0,0,2.11E-11,2.83E-11,0.169993802
-14210.5,26315.8,3157.9,0,0,0,1.88E-11,2.52E-11,0.169993802
-11315.8,26315.8,3157.9,0,0,0,1.98E-11,2.66E-11,0.169993802
-8421.1,26315.8,3157.9,0,0,0,2.16E-11,2.89E-11,0.169993802
-5526.3,26315.8,3157.9,0,0,0,2.30E-11,3.09E-11,0.169993802
-2631.6,26315.8,3157.9,0,0,0,2.42E-11,3.25E-11,0.169993802
263.2,26315.8,3157.9,0,0,0,2.53E-11,3.39E-11,0.169993802
3157.9,26315.8,3157.9,0,0,0,2.63E-11,3.53E-11,0.169993802
6052.6,26315.8,3157.9,0,0,0,2.71E-11,3.63E-11,0.169993802
8947.4,26315.8,3157.9,0,0,0,2.78E-11,3.72E-11,0.169993802
11842.1,26315.8,3157.9,0,0,0,2.84E-11,3.81E-11,0.169993802
14736.8,26315.8,3157.9,0,0,0,2.91E-11,3.90E-11,0.169993802
17631.6,26315.8,3157.9,0,0,0,2.96E-11,3.96E-11,0.169993802
20526.3,26315.8,3157.9,-0.002953575,-0.073439249,0.010404275,-0.017770616,0.000890582,0.198660166
23421.1,26315.8,3157.9,-0.005084322,-0.070108407,0.006698827,-0.015412707,0.001420912,0.18788796
26315.8,26315.8,3157.9,-0.017066275,-0.067705465,0.006990358,-0.015005037,0.004800149,0.18874924
29210.5,26315.8,3157.9,-0.03005152,-0.064650343,0.007334101,-0.014463441,0.008513683,0.189600523
32105.3,26315.8,3157.9,-0.044242424,-0.060730832,0.007746344,-0.013738799,0.012638124,0.190439121
35000,26315.8,3157.9,-0.059760833,-0.055712315,0.008243257,-0.012771213,0.017234264,0.191244626
-20000,29210.5,3157.9,-0.076821202,-0.049258615,0.00884877,-0.011471633,0.022400179,0.191991707
-17105.3,29210.5,3157.9,0,0,0,1.99E-11,2.67E-11,0.169993802
-14210.5,29210.5,3157.9,0,0,0,1.75E-11,2.34E-11,0.169993802
-11315.8,29210.5,3157.9,0,0,0,1.87E-11,2.51E-11,0.169993802
-8421.1,29210.5,3157.9,0,0,0,2.01E-11,2.70E-11,0.169993802
-5526.3,29210.5,3157.9,0,0,0,2.20E-11,2.95E-11,0.169993802
-2631.6,29210.5,3157.9,0,0,0,2.32E-11,3.11E-11,0.169993802
263.2,29210.5,3157.9,0,0,0,2.44E-11,3.27E-11,0.169993802
3157.9,29210.5,3157.9,0,0,0,2.53E-11,3.39E-11,0.169993802
6052.6,29210.5,3157.9,0,0,0,2.62E-11,3.52E-11,0.169993802
8947.4,29210.5,3157.9,0,0,0,2.70E-11,3.63E-11,0.169993802
11842.1,29210.5,3157.9,0,0,0,2.78E-11,3.72E-11,0.169993802
14736.8,29210.5,3157.9,0,0,0,2.84E-11,3.81E-11,0.169993802
17631.6,29210.5,3157.9,0,0,0,2.91E-11,3.90E-11,0.169993802
20526.3,29210.5,3157.9,0,0,0,2.95E-11,3.96E-11,0.169993802
23421.1,29210.5,3157.9,0.005042605,-0.082116913,0.00722237,-0.018291534,-0.001421689,0.188622374
26315.8,29210.5,3157.9,-0.006948233,-0.079771703,0.007484956,-0.017898184,0.001970809,0.18955498
29210.5,29210.5,3157.9,-0.01999633,-0.076741778,0.007798782,-0.017366418,0.005710889,0.190494658
32105.3,29210.5,3157.9,-0.034240135,-0.072881575,0.008173442,-0.016660256,0.009855478,0.191419061
35000,29210.5,3157.9,-0.049847144,-0.067925724,0.00863091,-0.015717172,0.014478338,0.192329379
-20000,32105.3,3157.9,-0.066949024,-0.061519049,0.009189276,-0.014443621,0.019651204,0.193195235
-17105.3,32105.3,3157.9,0,0,0,1.94E-11,2.61E-11,0.169993802
-14210.5,32105.3,3157.9,0,0,0,1.60E-11,2.15E-11,0.169993802
-11315.8,32105.3,3157.9,0,0,0,1.70E-11,2.28E-11,0.169993802
-8421.1,32105.3,3157.9,0,0,0,1.89E-11,2.53E-11,0.169993802
-5526.3,32105.3,3157.9,0,0,0,2.06E-11,2.77E-11,0.169993802
-2631.6,32105.3,3157.9,0,0,0,2.21E-11,2.97E-11,0.169993802
263.2,32105.3,3157.9,0,0,0,2.33E-11,3.12E-11,0.169993802
3157.9,32105.3,3157.9,0,0,0,2.42E-11,3.25E-11,0.169993802
6052.6,32105.3,3157.9,0,0,0,2.51E-11,3.37E-11,0.169993802
